[14, 15, 25, 20, 24, 13, 22, 17, 10, 16, 2, 11, 3, 21, 7, 23, 5, 4, 12, 9, 8, 19, 1, 18, 6]
[10, 20, 4, 16, 22, 25, 8, 18, 15, 1, 7, 19, 3, 11, 23, 14, 12, 6, 5, 9, 17, 21, 2, 24, 13]
[7, 21, 20, 13, 3, 1, 23, 22, 25, 12, 6, 14, 18, 16, 5, 8, 15, 4, 19, 9, 24, 10, 2, 17, 11]
[23, 16, 4, 18, 5, 6, 15, 1, 20, 17, 24, 25, 21, 3, 9, 13, 22, 11, 19, 2, 12, 14, 7, 8, 10]
[14, 19, 5, 20, 24, 1, 21, 8, 15, 18, 11, 3, 13, 23, 12, 7, 17, 6, 25, 16, 22, 2, 9, 10, 4]
[2, 18, 24, 9, 22, 3, 8, 11, 14, 12, 15, 4, 21, 17, 6, 16, 10, 1, 20, 25, 5, 19, 23, 13, 7]
[3, 4, 16, 20, 11, 5, 1, 6, 8, 10, 18, 19, 7, 17, 14, 13, 22, 23, 12, 25, 2, 9, 21, 24, 15]
[3, 18, 9, 12, 25, 19, 7, 11, 16, 8, 13, 22, 10, 15, 1, 17, 21, 4, 14, 5, 23, 2, 20, 24, 6]
[9, 10, 16, 3, 17, 14, 23, 2, 21, 24, 25, 4, 15, 22, 8, 13, 1, 6, 5, 20, 19, 12, 11, 18, 7]
[12, 21, 1, 18, 4, 7, 14, 13, 17, 10, 16, 5, 24, 6, 20, 11, 8, 2, 23, 19, 3, 15, 9, 25, 22]
[11, 9, 1, 12, 24, 13, 14, 22, 8, 20, 23, 18, 21, 2, 5, 7, 4, 16, 15, 17, 25, 10, 19, 3, 6]
[22, 13, 7, 15, 20, 17, 3, 24, 6, 14, 8, 19, 21, 5, 23, 25, 9, 4, 16, 2, 18, 11, 1, 10, 12]
[9, 15, 2, 25, 19, 18, 10, 7, 1, 14, 21, 24, 12, 5, 22, 11, 3, 23, 16, 13, 4, 20, 8, 6, 17]
[23, 6, 13, 8, 3, 17, 19, 7, 16, 1, 12, 18, 25, 5, 4, 21, 14, 11, 2, 24, 22, 15, 20, 9, 10]
[18, 2, 17, 6, 16, 7, 4, 1, 8, 21, 19, 5, 12, 3, 24, 10, 22, 9, 25, 14, 15, 11, 20, 13, 23]
[8, 14, 2, 16, 6, 5, 11, 25, 13, 18, 12, 22, 20, 23, 10, 4, 15, 21, 3, 1, 19, 17, 24, 9, 7]
[18, 21, 20, 9, 19, 1, 24, 7, 14, 8, 25, 2, 3, 4, 12, 17, 11, 15, 6, 5, 10, 13, 22, 23, 16]
[20, 5, 10, 25, 15, 16, 1, 21, 7, 12, 14, 24, 8, 2, 3, 19, 4, 18, 23, 6, 22, 11, 17, 13, 9]
[14, 19, 25, 4, 22, 1, 12, 6, 8, 3, 16, 18, 10, 13, 23, 21, 20, 11, 7, 2, 24, 5, 17, 15, 9]
[16, 24, 23, 25, 1, 19, 12, 14, 6, 20, 11, 5, 17, 7, 22, 15, 4, 10, 21, 9, 13, 8, 2, 3, 18]
[21, 3, 5, 23, 8, 11, 24, 14, 6, 15, 10, 4, 9, 16, 13, 1, 12, 22, 18, 20, 17, 2, 25, 19, 7]
[8, 22, 24, 10, 6, 20, 1, 7, 4, 17, 21, 12, 5, 9, 15, 19, 11, 3, 13, 2, 14, 23, 18, 25, 16]
[19, 21, 15, 8, 7, 13, 2, 23, 20, 5, 25, 10, 9, 11, 1, 24, 3, 12, 18, 22, 17, 14, 16, 6, 4]
[2, 10, 9, 14, 16, 6, 13, 21, 19, 18, 5, 11, 1, 4, 20, 25, 24, 22, 12, 15, 23, 7, 3, 17, 8]
[19, 4, 1, 14, 23, 6, 5, 12, 3, 16, 9, 11, 10, 22, 8, 7, 25, 13, 21, 17, 24, 20, 18, 15, 2]
[1, 21, 7, 8, 17, 13, 4, 6, 12, 20, 11, 24, 5, 9, 16, 22, 19, 3, 15, 25, 2, 18, 23, 14, 10]
[24, 7, 14, 17, 12, 9, 22, 5, 15, 18, 8, 16, 6, 2, 4, 25, 11, 23, 3, 1, 20, 13, 19, 21, 10]
[20, 16, 23, 10, 4, 9, 14, 3, 6, 8, 13, 7, 24, 12, 21, 1, 19, 25, 11, 17, 2, 5, 18, 15, 22]
[12, 16, 13, 24, 20, 21, 7, 5, 25, 1, 9, 18, 22, 17, 10, 2, 15, 14, 6, 19, 4, 3, 8, 23, 11]
[14, 23, 25, 19, 24, 2, 9, 12, 8, 13, 6, 7, 15, 22, 11, 17, 10, 3, 18, 21, 16, 1, 20, 4, 5]
[22, 14, 8, 23, 9, 3, 2, 5, 20, 25, 1, 17, 7, 4, 19, 18, 12, 21, 24, 6, 13, 16, 11, 10, 15]
[17, 6, 7, 22, 9, 10, 15, 4, 13, 12, 20, 2, 11, 25, 19, 3, 21, 24, 8, 18, 1, 23, 14, 16, 5]
[19, 25, 20, 9, 2, 21, 6, 4, 18, 24, 1, 3, 22, 7, 23, 14, 5, 8, 11, 17, 13, 12, 16, 10, 15]
[3, 9, 10, 11, 5, 13, 18, 25, 4, 12, 22, 7, 15, 6, 16, 21, 23, 20, 2, 19, 14, 8, 24, 17, 1]
[22, 13, 24, 21, 15, 23, 20, 3, 9, 12, 8, 5, 10, 17, 25, 11, 2, 14, 6, 4, 19, 7, 16, 1, 18]
[8, 25, 13, 1, 6, 17, 21, 14, 23, 3, 11, 22, 2, 12, 15, 16, 20, 9, 7, 4, 10, 24, 19, 18, 5]
[14, 8, 3, 22, 24, 9, 23, 12, 13, 4, 20, 1, 6, 19, 25, 11, 18, 16, 7, 15, 10, 21, 2, 5, 17]
[18, 19, 10, 12, 17, 20, 11, 6, 24, 1, 4, 23, 7, 5, 9, 22, 13, 16, 3, 21, 2, 14, 15, 8, 25]
[16, 9, 10, 6, 1, 21, 23, 5, 15, 12, 3, 24, 2, 25, 18, 19, 11, 20, 14, 17, 4, 22, 8, 7, 13]
[19, 2, 9, 25, 14, 17, 3, 8, 6, 1, 11, 22, 12, 16, 4, 7, 15, 13, 21, 23, 24, 10, 18, 20, 5]
[20, 19, 21, 25, 14, 23, 3, 7, 9, 16, 10, 12, 18, 13, 1, 5, 8, 2, 15, 11, 6, 22, 24, 17, 4]
[5, 9, 24, 21, 4, 6, 7, 8, 13, 12, 2, 22, 20, 25, 1, 19, 14, 3, 23, 16, 10, 17, 15, 18, 11]
[1, 7, 15, 21, 16, 2, 25, 9, 22, 24, 4, 5, 13, 14, 3, 18, 11, 6, 12, 19, 23, 17, 20, 10, 8]
[14, 3, 5, 13, 7, 4, 8, 2, 18, 19, 25, 17, 20, 10, 24, 21, 9, 11, 1, 23, 15, 16, 12, 6, 22]
[15, 5, 17, 22, 10, 21, 13, 3, 9, 4, 18, 20, 8, 14, 24, 12, 6, 2, 1, 23, 11, 25, 16, 7, 19]
[23, 18, 4, 17, 21, 15, 6, 19, 7, 14, 12, 25, 2, 24, 9, 11, 1, 20, 10, 16, 13, 5, 3, 8, 22]
[11, 19, 24, 13, 23, 12, 4, 20, 16, 1, 17, 2, 3, 18, 6, 14, 25, 15, 7, 8, 9, 10, 21, 5, 22]
[9, 7, 19, 11, 15, 25, 22, 18, 13, 6, 21, 5, 12, 3, 10, 17, 16, 2, 4, 20, 23, 1, 14, 8, 24]
[2, 24, 19, 4, 5, 8, 10, 21, 25, 18, 7, 1, 9, 17, 11, 13, 22, 6, 16, 12, 3, 20, 23, 14, 15]
[9, 22, 8, 13, 2, 11, 10, 17, 19, 7, 4, 24, 1, 3, 25, 21, 14, 20, 16, 12, 6, 15, 18, 5, 23]
[18, 16, 7, 20, 2, 24, 15, 10, 12, 19, 1, 11, 23, 5, 14, 17, 25, 22, 9, 3, 8, 21, 4, 6, 13]
[6, 8, 9, 12, 3, 1, 25, 7, 14, 10, 5, 23, 20, 19, 4, 11, 15, 22, 2, 24, 18, 17, 16, 21, 13]
[3, 15, 21, 4, 12, 20, 11, 8, 19, 18, 13, 9, 6, 7, 10, 2, 17, 23, 22, 25, 14, 16, 5, 24, 1]
[6, 25, 9, 22, 17, 4, 14, 2, 13, 1, 18, 21, 23, 20, 19, 24, 5, 8, 10, 15, 16, 12, 7, 3, 11]
[18, 8, 2, 21, 10, 4, 11, 7, 16, 14, 6, 17, 15, 20, 13, 1, 5, 12, 19, 22, 9, 3, 25, 24, 23]
[7, 12, 1, 24, 10, 19, 17, 22, 4, 16, 11, 21, 6, 18, 15, 14, 9, 20, 3, 25, 8, 23, 13, 2, 5]
[1, 17, 5, 2, 18, 15, 7, 9, 11, 21, 10, 23, 4, 6, 24, 20, 19, 22, 14, 25, 3, 8, 16, 13, 12]
[19, 15, 7, 12, 5, 16, 23, 8, 25, 13, 6, 21, 1, 4, 14, 24, 20, 17, 3, 18, 2, 9, 10, 11, 22]
[1, 14, 21, 15, 10, 3, 22, 11, 18, 4, 24, 19, 23, 17, 8, 7, 25, 13, 2, 20, 6, 9, 12, 5, 16]
[24, 1, 5, 21, 3, 16, 19, 11, 2, 6, 10, 8, 18, 12, 7, 25, 22, 17, 23, 4, 15, 13, 14, 9, 20]
[3, 21, 16, 20, 7, 18, 10, 9, 11, 19, 25, 13, 22, 8, 5, 6, 1, 12, 14, 2, 24, 23, 4, 17, 15]
[10, 23, 1, 25, 21, 8, 15, 12, 17, 6, 18, 16, 22, 11, 7, 20, 2, 14, 3, 19, 5, 13, 4, 24, 9]
[12, 5, 11, 13, 3, 4, 6, 22, 25, 21, 18, 2, 15, 9, 20, 17, 10, 1, 23, 19, 7, 24, 8, 14, 16]
[11, 14, 20, 3, 17, 21, 12, 9, 18, 25, 10, 8, 5, 22, 1, 19, 2, 15, 23, 7, 13, 6, 24, 4, 16]
